DATASET,Index,WellID,Well Name,Loop,Channel,fps,version,HROI Change Intensity,Harmonic Intensity,Heart size,Intensity/Harmonic Intensity (top 5 %),Movement detection max,SNR,SNR Top 5%,Signal Intensity Top 5%,Signal intensity,Signal regional prominence,Start frame(movement),Stop frame(movement),empty frames,ground truth,Heartrate (BPM),error
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,17,WE00017,B008,LO001,CO6,13,v1.4(may22-dev),173.603,4.511,4201.000,12.944,3156335.000,0.367,0.594,58.000,10.000,0.561,77.000,129.000,0.000,55.200,60,4.800
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,55,WE00072,F001,LO001,CO6,13,v1.4(may22-dev),234.735,1.188,2857.000,8.913,8146.000,0.530,0.814,11.000,2.000,0.959,0.000,129.000,0.000,101.700,97,4.700
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,32,WE00032,C008,LO001,CO6,24,v1.4(may22-dev),333.101,0.417,2637.000,58.916,4823.000,0.419,0.581,25.000,4.000,0.961,0.000,207.000,0.000,106.400,111,4.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,64,WE00064,F009,LO001,CO6,24,v1.4(may22-dev),428.764,0.053,1314.000,214.060,66266.000,0.392,0.460,11.000,2.000,0.791,0.000,197.000,0.000,223.500,219,4.500
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,43,WE00045,D004,LO001,CO6,13,v1.4(may22-dev),250.548,1.066,7035.000,22.848,3861673.000,0.440,0.730,24.000,4.000,0.760,0.000,62.000,0.000,168.500,164,4.500
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,28,WE00028,C004,LO001,CO6,24,v1.4(may22-dev),592.865,0.171,9686.000,190.411,88288.000,0.490,0.651,33.000,5.000,0.978,0.000,152.000,0.000,250.400,246,4.400
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,153,WE00090,H007,LO002,CO6,13,v1.4(may22-dev),650.798,0.165,2332.000,143.329,5407.000,0.325,0.423,24.000,3.000,0.518,0.000,129.000,0.000,185.400,181,4.400
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,134,WE00070,F003,LO002,CO6,13,v1.4(may22-dev),199.758,0.436,6275.000,56.879,3459780.000,0.351,0.536,25.000,3.000,0.646,0.000,65.000,0.000,163.600,168,4.400
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,3,WE00015,B010,LO001,CO6,13,v1.4(may22-dev),148.915,0.193,1816.000,11.458,2847252.000,0.327,0.511,2.000,1.000,0.764,0.000,75.000,0.000,151.700,156,4.300
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,7,WE00007,A007,LO001,CO6,13,v1.4(may22-dev),252.023,1.154,4413.000,42.696,104189.000,0.401,0.637,49.000,6.000,0.821,0.000,74.000,0.000,99.200,95,4.200
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,32,WE00049,E001,LO001,CO6,13,v1.4(may22-dev),529.234,0.158,6488.000,43.623,11513.000,0.366,0.481,7.000,2.000,0.907,0.000,129.000,0.000,167.100,163,4.100
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,126,WE00062,F011,LO002,CO6,13,v1.4(may22-dev),782.387,0.229,3240.000,122.832,5015.000,0.345,0.468,28.000,6.000,0.807,0.000,129.000,0.000,167.100,163,4.100
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,18,WE00018,B007,LO001,CO6,13,v1.4(may22-dev),287.111,0.314,1362.000,9.981,5869.000,0.299,0.462,3.000,1.000,0.930,0.000,129.000,0.000,107.100,103,4.100
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,109,WE00045,D004,LO002,CO6,13,v1.4(may22-dev),592.570,0.248,2333.000,57.621,5704.000,0.344,0.541,14.000,3.000,0.955,0.000,129.000,0.000,179.000,175,4.000
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,137,WE00073,G001,LO002,CO6,13,v1.4(may22-dev),628.814,0.314,1706.000,33.919,9043.000,0.317,0.430,11.000,3.000,0.770,0.000,129.000,0.000,179.000,175,4.000
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,8,WE00020,B005,LO001,CO6,13,v1.4(may22-dev),690.276,0.779,5683.000,27.478,5871.000,0.365,0.537,21.000,4.000,0.894,0.000,129.000,0.000,173.000,169,4.000
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,45,WE00060,E012,LO001,CO6,13,v1.4(may22-dev),415.220,0.107,2486.000,57.930,5898.000,0.544,0.735,6.000,2.000,0.998,0.000,129.000,0.000,165.000,169,4.000
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,40,WE00054,E006,LO001,CO6,13,v1.4(may22-dev),390.319,0.186,4899.000,68.706,5839.000,0.474,0.760,13.000,2.000,0.943,0.000,129.000,0.000,161.000,157,4.000
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,42,WE00054,E006,LO001,CO6,13,v1.4(may22-dev),223.098,0.289,4825.000,25.051,3530888.000,0.457,0.664,7.000,2.000,0.946,0.000,73.000,0.000,156.000,160,4.000
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,102,WE00036,C012,LO002,CO6,13,v1.4(may22-dev),705.803,0.294,3895.000,133.453,9799.000,0.420,0.598,39.000,6.000,0.942,0.000,129.000,0.000,155.000,151,4.000
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,134,WE00071,F002,LO002,CO6,13,v1.4(may22-dev),491.917,0.314,3198.000,34.910,8820.000,0.325,0.458,11.000,2.000,0.636,0.000,129.000,0.000,155.000,151,4.000
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,12,WE00025,C001,LO001,CO6,13,v1.4(may22-dev),314.186,5.838,1423.000,6.854,2433345.000,0.329,0.462,40.000,8.000,0.569,0.000,78.000,0.000,104.000,100,4.000
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,92,WE00022,B003,LO002,CO6,13,v1.4(may22-dev),193.111,0.567,6463.000,19.400,2347821.000,0.350,0.534,11.000,2.000,0.739,0.000,78.000,0.000,104.000,100,4.000
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,8,WE00020,B005,LO001,CO6,13,v1.4(may22-dev),183.137,4.991,8271.000,17.104,3226908.000,0.575,0.895,85.000,10.000,0.854,0.000,59.000,0.000,102.000,106,4.000
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,11,WE00023,B002,LO001,CO6,13,v1.4(may22-dev),672.239,0.287,3505.000,148.862,6336.000,0.362,0.429,43.000,14.000,0.661,0.000,129.000,0.000,101.000,97,4.000
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,46,WE00062,F011,LO001,CO6,13,v1.4(may22-dev),409.697,0.318,10538.000,97.502,10750.000,0.409,0.554,31.000,6.000,0.917,0.000,129.000,0.000,101.000,97,4.000
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,25,WE00039,D010,LO001,CO6,13,v1.4(may22-dev),196.645,4.403,2292.000,0.652,2788.000,0.304,0.478,3.000,1.000,0.500,0.000,129.000,0.000,99.000,103,4.000
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,97,WE00033,C009,LO002,CO6,13,v1.4(may22-dev),397.707,0.949,3553.000,48.161,3503514.000,0.338,0.456,46.000,9.000,0.584,0.000,99.000,0.000,98.000,102,4.000
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,32,WE00047,D002,LO001,CO6,13,v1.4(may22-dev),245.876,8.007,3883.000,9.794,3084777.000,0.409,0.606,78.000,9.000,0.843,0.000,79.000,0.000,93.000,89,4.000
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,101,WE00037,D012,LO002,CO6,13,v1.4(may22-dev),387.085,0.400,1506.000,95.005,6206.000,0.369,0.505,38.000,8.000,0.832,0.000,129.000,0.000,93.000,97,4.000
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,40,WE00058,E010,LO001,CO6,13,v1.4(may22-dev),455.452,0.531,4617.000,64.829,3709677.000,0.397,0.603,34.000,5.000,0.843,0.000,96.000,0.000,167.100,171,3.900
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,90,WE00095,H002,LO001,CO6,13,v1.4(may22-dev),136.753,1.001,4008.000,23.489,2456970.000,0.363,0.661,24.000,3.000,0.617,0.000,62.000,0.000,104.900,101,3.900
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,22,WE00022,B003,LO001,CO6,13,v1.4(may22-dev),226.559,1.119,3812.000,12.204,2625485.000,0.421,0.716,14.000,3.000,0.913,13.000,101.000,0.000,100.900,97,3.900
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,107,WE00044,D005,LO002,CO6,13,v1.4(may22-dev),136.149,0.758,9130.000,12.986,2609228.000,0.395,0.700,10.000,2.000,0.646,0.000,63.000,0.000,95.100,99,3.900
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,11,WE00023,B002,LO001,CO6,13,v1.4(may22-dev),197.271,0.121,3035.000,32.465,126714.000,0.435,0.716,4.000,1.000,0.915,0.000,105.000,0.000,159.800,156,3.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,48,WE00067,F006,LO001,CO6,13,v1.4(may22-dev),486.770,0.244,2634.000,24.620,7510.000,0.323,0.452,6.000,2.000,0.676,0.000,129.000,0.000,154.800,151,3.800
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,44,WE00057,E009,LO001,CO6,13,v1.4(may22-dev),274.440,0.280,4608.000,85.031,5069.000,0.341,0.455,24.000,3.000,0.533,0.000,129.000,0.000,93.300,97,3.700
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,58,WE00072,F001,LO001,CO6,13,v1.4(may22-dev),563.657,0.580,2641.000,134.989,6051.000,0.342,0.431,78.000,11.000,0.618,0.000,129.000,0.000,93.300,97,3.700
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,97,WE00033,C009,LO002,CO6,13,v1.4(may22-dev),332.888,0.863,2727.000,39.886,3363512.000,0.397,0.622,34.000,6.000,0.839,61.000,129.000,0.000,157.300,161,3.700
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,124,WE00060,E012,LO002,CO6,13,v1.4(may22-dev),656.474,0.312,6865.000,33.250,9354.000,0.350,0.474,10.000,3.000,0.687,0.000,129.000,0.000,154.700,151,3.700
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,128,WE00064,F009,LO002,CO6,13,v1.4(may22-dev),715.038,0.281,4985.000,219.859,9631.000,0.372,0.497,62.000,8.000,0.812,0.000,129.000,0.000,154.700,151,3.700
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,36,WE00036,C012,LO001,CO6,24,v1.4(may22-dev),673.686,0.164,6390.000,45.998,4363.000,0.348,0.626,8.000,2.000,0.671,0.000,239.000,0.000,256.600,253,3.600
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,38,WE00038,D011,LO001,CO6,24,v1.4(may22-dev),692.738,0.067,3018.000,203.450,5207.000,0.401,0.488,14.000,3.000,0.923,0.000,239.000,0.000,225.400,229,3.600
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,130,WE00066,F007,LO002,CO6,13,v1.4(may22-dev),413.617,0.166,1626.000,29.870,7440.000,0.363,0.534,5.000,1.000,0.967,0.000,129.000,0.000,172.600,169,3.600
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,141,WE00075,G003,LO002,CO6,13,v1.4(may22-dev),229.617,0.150,1826.000,15.448,3742.000,0.303,0.466,2.000,1.000,0.712,0.000,129.000,0.000,111.400,115,3.600
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,38,WE00039,D010,LO001,CO6,13,v1.4(may22-dev),396.738,0.276,660.000,13.588,4666.000,0.300,0.462,4.000,1.000,0.879,0.000,129.000,0.000,153.500,157,3.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,29,WE00029,C005,LO001,CO6,24,v1.4(may22-dev),509.423,0.546,3733.000,30.282,2818.000,0.340,0.473,17.000,5.000,0.632,0.000,239.000,0.000,99.500,96,3.500
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,69,WE00072,F001,LO001,CO6,13,v1.4(may22-dev),327.276,0.463,902.000,23.776,2227635.000,0.314,0.437,11.000,3.000,0.685,13.000,129.000,0.000,97.500,101,3.500
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,137,WE00076,G004,LO002,CO6,13,v1.4(may22-dev),237.179,0.506,1517.000,8.631,2693977.000,0.360,0.562,4.000,1.000,0.910,0.000,123.000,0.000,92.500,89,3.500
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,33,WE00033,C009,LO001,CO6,24,v1.4(may22-dev),526.364,0.070,1852.000,64.789,5402.000,0.367,0.481,5.000,1.000,0.792,0.000,239.000,0.000,250.400,247,3.400
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,39,WE00039,D010,LO001,CO6,24,v1.4(may22-dev),512.784,0.076,4813.000,106.737,5271.000,0.353,0.489,8.000,2.000,0.844,0.000,239.000,0.000,226.400,223,3.400
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,37,WE00038,D011,LO001,CO6,13,v1.4(may22-dev),942.045,1.014,3594.000,11.874,7473.000,0.332,0.444,12.000,4.000,0.966,0.000,129.000,0.000,177.600,181,3.400
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,64,WE00067,F006,LO001,CO6,13,v1.4(may22-dev),243.241,0.634,2452.000,56.729,2913971.000,0.440,0.789,36.000,5.000,0.812,33.000,96.000,0.000,176.400,173,3.400
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,25,WE00025,C001,LO001,CO6,24,v1.4(may22-dev),273.803,0.015,493.000,193.394,9937.000,0.364,0.452,3.000,1.000,0.590,0.000,239.000,0.000,153.600,157,3.400
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,91,WE00091,H006,LO001,CO6,24,v1.4(may22-dev),667.097,0.678,6775.000,51.103,7639.000,0.412,0.557,35.000,6.000,0.859,0.000,239.000,0.000,135.600,139,3.400
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,30,WE00043,D006,LO001,CO6,13,v1.4(may22-dev),303.877,0.310,2848.000,103.518,4165.000,0.344,0.530,32.000,4.000,0.804,0.000,129.000,0.000,94.400,91,3.400
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,47,WE00047,D002,LO001,CO6,24,v1.4(may22-dev),1030.037,0.189,8627.000,228.242,12240.000,0.496,0.673,43.000,6.000,0.978,0.000,239.000,0.000,256.300,253,3.300
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,69,WE00069,F004,LO001,CO6,24,v1.4(may22-dev),781.710,0.044,5793.000,409.969,6784.000,0.405,0.494,18.000,3.000,0.932,0.000,239.000,0.000,231.700,235,3.300
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,26,WE00026,C002,LO001,CO6,13,v1.4(may22-dev),392.052,0.192,5294.000,50.710,9422.000,0.397,0.636,10.000,2.000,0.940,0.000,129.000,0.000,148.300,145,3.300
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,42,WE00043,D006,LO001,CO6,13,v1.4(may22-dev),510.546,0.345,3600.000,25.850,4763.000,0.336,0.489,9.000,3.000,0.764,0.000,129.000,0.000,112.300,109,3.300
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,52,WE00066,F007,LO001,CO6,13,v1.4(may22-dev),218.648,0.583,3954.000,49.930,57477.000,0.364,0.578,29.000,4.000,0.809,37.000,129.000,0.000,106.700,110,3.300
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,1,WE00001,A001,LO001,CO6,13,v1.4(may22-dev),240.034,0.574,2592.000,36.704,1645914.000,0.381,0.536,21.000,5.000,0.779,55.000,129.000,0.000,101.700,105,3.300
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,43,WE00043,D006,LO001,CO6,24,v1.4(may22-dev),460.266,0.128,4470.000,98.908,6469.000,0.359,0.463,13.000,3.000,0.734,0.000,239.000,0.000,99.300,96,3.300
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,45,WE00058,E010,LO001,CO6,13,v1.4(may22-dev),441.027,0.781,7347.000,79.139,3598519.000,0.407,0.563,62.000,12.000,0.878,0.000,101.000,0.000,96.700,100,3.300
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,5,WE00005,A005,LO001,CO6,24,v1.4(may22-dev),310.618,0.237,2023.000,47.128,1594.000,0.423,0.556,11.000,3.000,0.974,0.000,239.000,0.000,93.300,90,3.300
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,73,WE00073,G001,LO001,CO6,24,v1.4(may22-dev),347.309,0.556,4390.000,24.068,4340.000,0.369,0.496,13.000,3.000,0.799,0.000,239.000,0.000,93.300,90,3.300
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,45,WE00045,D004,LO001,CO6,24,v1.4(may22-dev),465.299,0.210,4684.000,70.858,4814.000,0.338,0.456,15.000,5.000,0.579,0.000,239.000,0.000,93.300,90,3.300
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,55,WE00069,F004,LO001,CO6,13,v1.4(may22-dev),195.182,2.093,4844.000,21.179,3625765.000,0.391,0.572,44.000,6.000,0.717,0.000,57.000,0.000,105.800,109,3.200
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,41,WE00042,D007,LO001,CO6,13,v1.4(may22-dev),539.278,0.444,4489.000,76.842,5268.000,0.340,0.465,34.000,6.000,0.841,0.000,129.000,0.000,105.800,109,3.200
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,61,WE00064,F009,LO001,CO6,13,v1.4(may22-dev),369.334,0.308,2944.000,31.981,5353.000,0.333,0.462,10.000,3.000,0.773,0.000,129.000,0.000,105.800,109,3.200
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,54,WE00056,E008,LO001,CO6,13,v1.4(may22-dev),542.818,0.366,5086.000,62.329,7725.000,0.337,0.494,23.000,5.000,0.813,0.000,129.000,0.000,99.800,103,3.200
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,71,WE00074,G002,LO001,CO6,13,v1.4(may22-dev),553.063,0.530,1462.000,128.800,3350.000,0.341,0.510,68.000,11.000,0.625,0.000,129.000,0.000,99.800,103,3.200
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,77,WE00080,G008,LO001,CO6,13,v1.4(may22-dev),426.995,0.292,3879.000,38.821,4836.000,0.333,0.463,11.000,4.000,0.693,0.000,129.000,0.000,99.800,103,3.200
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,2,WE00002,A002,LO001,CO6,24,v1.4(may22-dev),336.151,1.619,1206.000,7.741,3041.000,0.353,0.568,13.000,2.000,0.745,0.000,239.000,0.000,93.200,90,3.200
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,5,WE00005,A005,LO001,CO6,24,v1.4(may22-dev),440.162,0.045,6275.000,86.034,5177.000,0.400,0.547,4.000,1.000,0.962,0.000,239.000,0.000,250.200,247,3.200
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,7,WE00007,A007,LO001,CO6,24,v1.4(may22-dev),740.273,0.100,5547.000,102.112,6049.000,0.409,0.539,10.000,2.000,0.957,0.000,239.000,0.000,244.200,241,3.200
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,155,WE00092,H005,LO002,CO6,13,v1.4(may22-dev),349.068,0.328,8222.000,186.820,1807948.000,0.512,0.933,61.000,6.000,0.940,41.000,129.000,0.000,171.200,168,3.200
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,2,WE00014,B011,LO001,CO6,13,v1.4(may22-dev),616.849,0.202,4019.000,67.029,7490.000,0.369,0.540,14.000,3.000,0.936,0.000,129.000,0.000,166.200,163,3.200
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,38,WE00051,E003,LO001,CO6,13,v1.4(may22-dev),699.465,0.363,4780.000,84.428,8622.000,0.323,0.426,31.000,5.000,0.473,0.000,129.000,0.000,166.200,163,3.200
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,33,WE00050,E002,LO001,CO6,13,v1.4(may22-dev),563.228,0.229,3808.000,77.789,5849.000,0.390,0.541,18.000,3.000,0.945,0.000,129.000,0.000,166.200,163,3.200
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,84,WE00020,B005,LO002,CO6,13,v1.4(may22-dev),325.854,0.192,4213.000,101.594,5344.000,0.346,0.664,19.000,2.000,0.814,0.000,129.000,0.000,166.200,163,3.200
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,38,WE00038,D011,LO001,CO6,24,v1.4(may22-dev),891.248,0.125,7177.000,451.824,9219.000,0.341,0.436,56.000,9.000,0.723,0.000,239.000,0.000,153.800,157,3.200
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,71,WE00071,F002,LO001,CO6,24,v1.4(may22-dev),492.122,0.035,3867.000,162.951,3529.000,0.476,0.644,6.000,1.000,0.975,0.000,239.000,0.000,268.100,265,3.100
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,72,WE00072,F001,LO001,CO6,24,v1.4(may22-dev),593.834,0.028,1036.000,123.016,3434.000,0.458,0.588,3.000,1.000,0.974,0.000,239.000,0.000,268.100,265,3.100
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,63,WE00063,F010,LO001,CO6,24,v1.4(may22-dev),410.339,0.039,3167.000,112.126,2657.000,0.440,0.607,4.000,1.000,0.974,0.000,239.000,0.000,244.100,241,3.100
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,86,WE00022,B003,LO002,CO6,13,v1.4(may22-dev),180.003,0.572,3912.000,11.245,2593942.000,0.368,0.661,6.000,1.000,0.729,0.000,63.000,0.000,176.100,173,3.100
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,129,WE00065,F008,LO002,CO6,13,v1.4(may22-dev),258.846,0.697,4363.000,35.053,3563445.000,0.424,0.776,24.000,4.000,0.858,66.000,129.000,0.000,176.100,173,3.100
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,24,WE00037,D012,LO001,CO6,13,v1.4(may22-dev),312.790,0.496,1583.000,59.066,2506227.000,0.405,0.641,29.000,5.000,0.866,38.000,129.000,0.000,106.100,103,3.100
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,34,WE00034,C010,LO001,CO6,24,v1.4(may22-dev),389.544,0.370,4708.000,32.839,5445.000,0.379,0.513,12.000,2.000,0.865,0.000,239.000,0.000,99.100,96,3.100
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,60,WE00060,E012,LO001,CO6,24,v1.4(may22-dev),535.860,0.662,2570.000,29.780,4544.000,0.415,0.563,20.000,4.000,0.858,0.000,239.000,0.000,99.100,96,3.100
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,50,WE00050,E002,LO001,CO6,24,v1.4(may22-dev),459.981,0.194,5396.000,43.929,6162.000,0.304,0.402,9.000,3.000,0.355,0.000,239.000,0.000,99.100,96,3.100
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,53,WE00053,E005,LO001,CO6,24,v1.4(may22-dev),342.646,0.212,2090.000,25.765,3837.000,0.348,0.520,5.000,1.000,0.750,0.000,239.000,0.000,99.100,96,3.100
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,29,WE00042,D007,LO001,CO6,13,v1.4(may22-dev),253.261,4.160,4119.000,12.227,3845590.000,0.497,0.754,51.000,6.000,0.907,0.000,87.000,0.000,95.900,99,3.100
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,118,WE00056,E008,LO002,CO6,13,v1.4(may22-dev),328.808,0.464,1257.000,13.365,4407.000,0.319,0.505,6.000,2.000,0.805,0.000,129.000,0.000,94.100,91,3.100
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,37,WE00037,D012,LO001,CO6,24,v1.4(may22-dev),494.075,0.321,3974.000,44.943,4908.000,0.322,0.432,14.000,4.000,0.514,0.000,239.000,0.000,93.100,90,3.100
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,17,WE00017,B008,LO001,CO6,24,v1.4(may22-dev),617.614,1.694,6663.000,66.333,7714.000,0.390,0.523,112.000,15.000,0.757,0.000,239.000,0.000,81.100,78,3.100
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,70,WE00090,H007,LO001,CO6,13,v1.4(may22-dev),695.249,0.423,2947.000,72.336,1756779.000,0.417,0.690,31.000,6.000,0.955,0.000,113.000,0.000,182.000,179,3.000
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,55,WE00071,F002,LO001,CO6,13,v1.4(may22-dev),591.701,1.131,4517.000,29.206,5570.000,0.454,0.782,33.000,5.000,0.907,0.000,129.000,0.000,178.000,175,3.000
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,35,WE00035,C011,LO001,CO6,24,v1.4(may22-dev),518.608,0.074,6064.000,170.131,6245.000,0.370,0.469,13.000,2.000,0.824,0.000,239.000,0.000,172.000,169,3.000
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,28,WE00028,C004,LO001,CO6,24,v1.4(may22-dev),550.778,0.132,600.000,123.740,2288.000,0.390,0.545,16.000,2.000,0.950,0.000,239.000,0.000,172.000,175,3.000
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,30,WE00030,C006,LO001,CO6,24,v1.4(may22-dev),496.816,0.087,5117.000,175.105,4888.000,0.457,0.584,15.000,3.000,0.987,0.000,239.000,0.000,172.000,175,3.000
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,58,WE00061,F012,LO001,CO6,13,v1.4(may22-dev),318.530,0.774,4220.000,27.373,2030146.000,0.305,0.493,21.000,3.000,0.436,0.000,86.000,0.000,169.000,172,3.000
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,31,WE00043,D006,LO001,CO6,13,v1.4(may22-dev),633.462,0.324,6585.000,60.164,3691577.000,0.355,0.491,19.000,4.000,0.791,0.000,109.000,0.000,169.000,172,3.000
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,34,WE00047,D002,LO001,CO6,13,v1.4(may22-dev),403.987,0.521,6471.000,66.797,2783841.000,0.492,0.786,35.000,6.000,0.886,0.000,86.000,0.000,166.000,163,3.000
